Gender,Program,SchoolType,Reason,Unknown,Period,Val
總計,博士班,公立,因育嬰,-,10300,772.000
總計,博士班,公立,其他原因,-,10300,2738.000
總計,博士班,私立,總計,-,10300,1552.000
總計,博士班,私立,因傷病,-,10300,55.000
總計,博士班,私立,因經濟困難,-,10300,42.000
總計,博士班,私立,因學業志趣,-,10300,59.000
總計,博士班,私立,因工作需求,-,10300,418.000
總計,博士班,私立,因懷孕,-,10300,23.000
總計,博士班,私立,因育嬰,-,10300,106.000
總計,博士班,私立,其他原因,-,10300,849.000
女,二專日間,總計,總計,-,10300,103.000
女,二專日間,總計,因傷病,-,10300,3.000
女,二專日間,總計,因經濟困難,-,10300,7.000
女,二專日間,總計,因學業志趣,-,10300,17.000
女,二專日間,總計,因工作需求,-,10300,19.000
女,二專日間,總計,因懷孕,-,10300,1.000
女,二專日間,總計,其他原因,-,10300,56.000
女,二專日間,公立,總計,-,10300,17.000
女,二專日間,公立,因傷病,-,10300,1.000
女,二專日間,公立,因經濟困難,-,10300,1.000
女,二專日間,公立,因學業志趣,-,10300,5.000
女,二專日間,公立,因工作需求,-,10300,2.000
女,二專日間,公立,其他原因,-,10300,8.000
女,二專日間,私立,總計,-,10300,86.000
女,二專日間,私立,因傷病,-,10300,2.000
女,二專日間,私立,因經濟困難,-,10300,6.000
女,二專日間,私立,因學業志趣,-,10300,12.000
女,二專日間,私立,因工作需求,-,10300,17.000
女,二專日間,私立,因懷孕,-,10300,1.000
女,二專日間,私立,其他原因,-,10300,48.000
總計,碩士在職,總計,因工作需求,-,10300,4768.000
總計,碩士在職,總計,因懷孕,-,10300,273.000
總計,碩士在職,總計,因育嬰,-,10300,1144.000
總計,碩士在職,總計,其他原因,-,10300,3064.000
總計,碩士在職,公立,總計,-,10300,6342.000
總計,碩士在職,公立,因傷病,-,10300,262.000
總計,碩士在職,公立,因經濟困難,-,10300,122.000
總計,碩士在職,公立,因學業志趣,-,10300,298.000
總計,碩士在職,公立,因工作需求,-,10300,2994.000
總計,碩士在職,公立,因懷孕,-,10300,184.000
總計,碩士在職,公立,因育嬰,-,10300,865.000
總計,碩士在職,公立,其他原因,-,10300,1617.000
總計,碩士在職,私立,總計,-,10300,3886.000
總計,碩士在職,私立,因傷病,-,10300,150.000
總計,碩士在職,私立,因經濟困難,-,10300,79.000
總計,碩士在職,私立,因學業志趣,-,10300,68.000
總計,碩士在職,私立,因工作需求,-,10300,1774.000
總計,碩士在職,私立,因懷孕,-,10300,89.000
總計,碩士在職,私立,因育嬰,-,10300,279.000
總計,碩士在職,私立,其他原因,-,10300,1447.000
男,博士班,總計,總計,-,10300,4876.000
男,博士班,總計,因傷病,-,10300,157.000
男,博士班,總計,因經濟困難,-,10300,179.000
男,博士班,總計,因學業志趣,-,10300,286.000
男,博士班,總計,因工作需求,-,10300,1291.000
男,博士班,總計,因育嬰,-,10300,482.000
男,博士班,總計,其他原因,-,10300,2481.000
男,博士班,公立,總計,-,10300,3928.000
男,博士班,公立,因傷病,-,10300,126.000
男,博士班,公立,因經濟困難,-,10300,154.000
男,博士班,公立,因學業志趣,-,10300,248.000
男,博士班,公立,因工作需求,-,10300,1017.000
男,博士班,公立,因育嬰,-,10300,434.000
男,博士班,公立,其他原因,-,10300,1949.000
男,博士班,私立,總計,-,10300,948.000
男,博士班,私立,因傷病,-,10300,31.000
男,博士班,私立,因經濟困難,-,10300,25.000
男,博士班,私立,因學業志趣,-,10300,38.000
男,博士班,私立,因工作需求,-,10300,274.000
男,博士班,私立,因育嬰,-,10300,48.000
男,博士班,私立,其他原因,-,10300,532.000
總計,碩士在職,總計,總計,-,10300,10228.000
總計,碩士在職,總計,因傷病,-,10300,412.000
總計,碩士在職,總計,因經濟困難,-,10300,201.000
總計,碩士在職,總計,因學業志趣,-,10300,366.000
男,碩士在職,總計,總計,-,10300,5424.000
男,碩士在職,總計,因傷病,-,10300,160.000
男,碩士在職,總計,因經濟困難,-,10300,126.000
男,碩士在職,總計,因學業志趣,-,10300,198.000
男,碩士在職,總計,因工作需求,-,10300,3017.000
男,碩士在職,總計,因育嬰,-,10300,401.000
男,碩士在職,總計,其他原因,-,10300,1522.000
男,碩士在職,公立,總計,-,10300,3365.000
男,碩士在職,公立,因傷病,-,10300,112.000
男,碩士在職,公立,因經濟困難,-,10300,83.000
男,碩士在職,公立,因學業志趣,-,10300,165.000
男,碩士在職,公立,因工作需求,-,10300,1875.000
男,碩士在職,公立,因育嬰,-,10300,318.000
男,碩士在職,公立,其他原因,-,10300,812.000
男,碩士在職,私立,總計,-,10300,2059.000
男,碩士在職,私立,因傷病,-,10300,48.000
男,碩士在職,私立,因經濟困難,-,10300,43.000
男,碩士在職,私立,因學業志趣,-,10300,33.000
男,碩士在職,私立,因工作需求,-,10300,1142.000
男,碩士在職,私立,因育嬰,-,10300,83.000
男,碩士在職,私立,其他原因,-,10300,710.000
男,二專日間,總計,總計,-,10300,242.000
男,二專日間,總計,因傷病,-,10300,1.000
男,二專日間,總計,因經濟困難,-,10300,15.000
男,二專日間,總計,因學業志趣,-,10300,19.000
男,二專日間,總計,因工作需求,-,10300,20.000
男,二專日間,總計,其他原因,-,10300,187.000
男,二專日間,公立,總計,-,10300,26.000
男,二專日間,公立,因經濟困難,-,10300,3.000
男,二專日間,公立,因學業志趣,-,10300,3.000
男,二專日間,公立,因工作需求,-,10300,2.000
男,二專日間,公立,其他原因,-,10300,18.000
男,二專日間,私立,總計,-,10300,216.000
男,二專日間,私立,因傷病,-,10300,1.000
男,二專日間,私立,因經濟困難,-,10300,12.000
男,二專日間,私立,因學業志趣,-,10300,16.000
男,二專日間,私立,因工作需求,-,10300,18.000
男,二專日間,私立,其他原因,-,10300,169.000
總計,二專進修,總計,總計,-,10300,753.000
女,碩士日間,總計,總計,-,10300,8973.000
女,碩士日間,總計,因傷病,-,10300,349.000
女,碩士日間,總計,因經濟困難,-,10300,509.000
女,碩士日間,總計,因學業志趣,-,10300,792.000
女,碩士日間,總計,因工作需求,-,10300,2775.000
女,碩士日間,總計,因懷孕,-,10300,217.000
女,碩士日間,總計,因育嬰,-,10300,572.000
女,碩士日間,總計,其他原因,-,10300,3759.000
女,碩士日間,公立,總計,-,10300,5906.000
女,碩士日間,公立,因傷病,-,10300,189.000
女,碩士日間,公立,因經濟困難,-,10300,322.000
女,碩士日間,公立,因學業志趣,-,10300,608.000
女,碩士日間,公立,因工作需求,-,10300,1874.000
女,碩士日間,公立,因懷孕,-,10300,130.000
女,碩士日間,公立,因育嬰,-,10300,403.000
女,碩士日間,公立,其他原因,-,10300,2380.000
女,碩士日間,私立,總計,-,10300,3067.000
女,碩士日間,私立,因傷病,-,10300,160.000
女,碩士日間,私立,因經濟困難,-,10300,187.000
女,碩士日間,私立,因學業志趣,-,10300,184.000
女,碩士日間,私立,因工作需求,-,10300,901.000
女,碩士日間,私立,因懷孕,-,10300,87.000
女,碩士日間,私立,因育嬰,-,10300,169.000
女,碩士日間,私立,其他原因,-,10300,1379.000
女,博士班,總計,因傷病,-,10300,115.000
女,博士班,總計,因經濟困難,-,10300,79.000
女,博士班,總計,因學業志趣,-,10300,138.000
女,博士班,總計,因工作需求,-,10300,594.000
女,博士班,總計,因懷孕,-,10300,121.000
女,博士班,總計,因育嬰,-,10300,396.000
女,博士班,總計,其他原因,-,10300,1106.000
女,博士班,公立,總計,-,10300,1945.000
女,博士班,公立,因傷病,-,10300,91.000
女,博士班,公立,因經濟困難,-,10300,62.000
女,博士班,公立,因學業志趣,-,10300,117.000
女,博士班,公立,因工作需求,-,10300,450.000
女,博士班,公立,因懷孕,-,10300,98.000
女,博士班,公立,因育嬰,-,10300,338.000
女,博士班,公立,其他原因,-,10300,789.000
女,博士班,私立,總計,-,10300,604.000
女,博士班,私立,因傷病,-,10300,24.000
女,博士班,私立,因經濟困難,-,10300,17.000
女,博士班,私立,因學業志趣,-,10300,21.000
女,博士班,私立,因工作需求,-,10300,144.000
女,博士班,私立,因懷孕,-,10300,23.000
女,博士班,私立,因育嬰,-,10300,58.000
女,博士班,私立,其他原因,-,10300,317.000
總計,二專日間,總計,總計,-,10300,345.000
總計,二專日間,總計,因傷病,-,10300,4.000
總計,二專日間,總計,因經濟困難,-,10300,22.000
總計,二專日間,總計,因學業志趣,-,10300,36.000
總計,二專日間,總計,因工作需求,-,10300,39.000
總計,二專日間,總計,因懷孕,-,10300,1.000
總計,二專日間,總計,其他原因,-,10300,243.000
總計,二專日間,公立,總計,-,10300,43.000
總計,二專日間,公立,因傷病,-,10300,1.000
總計,二專日間,公立,因經濟困難,-,10300,4.000
總計,二專日間,公立,因學業志趣,-,10300,8.000
總計,二專日間,公立,因工作需求,-,10300,4.000
總計,二專日間,公立,其他原因,-,10300,26.000
總計,二專日間,私立,總計,-,10300,302.000
總計,二專日間,私立,因傷病,-,10300,3.000
總計,二專日間,私立,因經濟困難,-,10300,18.000
總計,二專日間,私立,因學業志趣,-,10300,28.000
總計,二專日間,私立,因工作需求,-,10300,35.000
總計,二專日間,私立,因懷孕,-,10300,1.000
總計,二專日間,私立,其他原因,-,10300,217.000
男,學士班,總計,總計,-,10300,35723.000
男,學士班,總計,因傷病,-,10300,1284.000
男,學士班,總計,因經濟困難,-,10300,2232.000
男,學士班,總計,因學業志趣,-,10300,6468.000
男,學士班,總計,因工作需求,-,10300,5845.000
男,學士班,總計,因育嬰,-,10300,40.000
男,學士班,總計,其他原因,-,10300,19854.000
男,學士班,公立,總計,-,10300,6284.000
男,學士班,公立,因傷病,-,10300,286.000
男,學士班,公立,因經濟困難,-,10300,344.000
男,學士班,公立,因學業志趣,-,10300,1647.000
男,學士班,公立,因工作需求,-,10300,794.000
男,學士班,公立,因育嬰,-,10300,12.000
男,學士班,公立,其他原因,-,10300,3201.000
男,學士班,私立,總計,-,10300,29439.000
男,學士班,私立,因傷病,-,10300,998.000
男,學士班,私立,因經濟困難,-,10300,1888.000
男,學士班,私立,因學業志趣,-,10300,4821.000
男,學士班,私立,因工作需求,-,10300,5051.000
男,學士班,私立,因育嬰,-,10300,28.000
男,學士班,私立,其他原因,-,10300,16653.000
總計,五專,總計,總計,-,10300,3312.000
總計,五專,總計,因傷病,-,10300,225.000
總計,五專,總計,因經濟困難,-,10300,163.000
總計,五專,總計,因學業志趣,-,10300,1222.000
總計,五專,總計,因工作需求,-,10300,274.000
總計,五專,總計,因懷孕,-,10300,33.000
總計,五專,總計,因育嬰,-,10300,17.000
總計,五專,總計,其他原因,-,10300,1378.000
總計,五專,公立,總計,-,10300,243.000
總計,五專,公立,因傷病,-,10300,25.000
總計,五專,公立,因經濟困難,-,10300,9.000
總計,五專,公立,因學業志趣,-,10300,72.000
總計,五專,公立,因工作需求,-,10300,13.000
總計,五專,公立,因育嬰,-,10300,1.000
總計,五專,公立,其他原因,-,10300,123.000
總計,五專,私立,總計,-,10300,3069.000
總計,五專,私立,因傷病,-,10300,200.000
總計,五專,私立,因經濟困難,-,10300,154.000
總計,五專,私立,因學業志趣,-,10300,1150.000
總計,五專,私立,因工作需求,-,10300,261.000
總計,五專,私立,因懷孕,-,10300,33.000
總計,五專,私立,因育嬰,-,10300,16.000
總計,五專,私立,其他原因,-,10300,1255.000
總計,學士班,總計,總計,-,10300,57723.000
總計,學士班,總計,因傷病,-,10300,2747.000
總計,學士班,總計,因經濟困難,-,10300,4495.000
總計,學士班,總計,因學業志趣,-,10300,11087.000
總計,學士班,總計,因工作需求,-,10300,10418.000
總計,學士班,總計,因懷孕,-,10300,456.000
總計,學士班,總計,因育嬰,-,10300,431.000
總計,學士班,總計,其他原因,-,10300,28089.000
總計,學士班,公立,總計,-,10300,9884.000
總計,學士班,公立,因傷病,-,10300,551.000
總計,學士班,公立,因經濟困難,-,10300,551.000
總計,學士班,公立,因學業志趣,-,10300,2613.000
總計,學士班,公立,因工作需求,-,10300,1275.000
總計,學士班,公立,因懷孕,-,10300,51.000
總計,學士班,公立,因育嬰,-,10300,95.000
總計,學士班,公立,其他原因,-,10300,4748.000
總計,學士班,私立,總計,-,10300,47839.000
總計,學士班,私立,因傷病,-,10300,2196.000
總計,學士班,私立,因經濟困難,-,10300,3944.000
總計,學士班,私立,因學業志趣,-,10300,8474.000
總計,學士班,私立,因工作需求,-,10300,9143.000
總計,學士班,私立,因懷孕,-,10300,405.000
總計,學士班,私立,因育嬰,-,10300,336.000
總計,學士班,私立,其他原因,-,10300,23341.000
總計,總計,總計,總計,-,10300,98577.000
總計,總計,總計,因傷病,-,10300,4337.000
總計,總計,總計,因經濟困難,-,10300,6241.000
總計,總計,總計,因學業志趣,-,10300,14857.000
總計,總計,總計,因工作需求,-,10300,22757.000
總計,總計,總計,因懷孕,-,10300,1111.000
總計,總計,總計,因育嬰,-,10300,3166.000
總計,總計,總計,其他原因,-,10300,46108.000
總計,總計,公立,總計,-,10300,34270.000
總計,總計,公立,因傷病,-,10300,1423.000
總計,總計,公立,因經濟困難,-,10300,1556.000
總計,總計,公立,因學業志趣,-,10300,4568.000
總計,總計,公立,因工作需求,-,10300,9072.000
總計,總計,公立,因懷孕,-,10300,466.000
總計,總計,公立,因育嬰,-,10300,2220.000
總計,總計,公立,其他原因,-,10300,14965.000
總計,總計,私立,總計,-,10300,64307.000
總計,總計,私立,因傷病,-,10300,2914.000
總計,總計,私立,因經濟困難,-,10300,4685.000
總計,總計,私立,因學業志趣,-,10300,10289.000
總計,總計,私立,因工作需求,-,10300,13685.000
總計,總計,私立,因懷孕,-,10300,645.000
總計,總計,私立,因育嬰,-,10300,946.000
總計,總計,私立,其他原因,-,10300,31143.000
男,碩士日間,總計,總計,-,10300,9818.000
男,碩士日間,總計,因傷病,-,10300,286.000
男,碩士日間,總計,因經濟困難,-,10300,555.000
男,碩士日間,總計,因學業志趣,-,10300,897.000
男,碩士日間,總計,因工作需求,-,10300,2366.000
男,碩士日間,總計,因育嬰,-,10300,121.000
男,碩士日間,總計,其他原因,-,10300,5593.000
男,碩士日間,公立,總計,-,10300,5877.000
男,碩士日間,公立,因傷病,-,10300,170.000
男,碩士日間,公立,因經濟困難,-,10300,328.000
男,碩士日間,公立,因學業志趣,-,10300,602.000
男,碩士日間,公立,因工作需求,-,10300,1409.000
男,碩士日間,公立,因育嬰,-,10300,83.000
男,碩士日間,公立,其他原因,-,10300,3285.000
男,碩士日間,私立,總計,-,10300,3941.000
男,碩士日間,私立,因傷病,-,10300,116.000
男,碩士日間,私立,因經濟困難,-,10300,227.000
男,碩士日間,私立,因學業志趣,-,10300,295.000
男,碩士日間,私立,因工作需求,-,10300,957.000
男,碩士日間,私立,因育嬰,-,10300,38.000
男,碩士日間,私立,其他原因,-,10300,2308.000
女,五專,總計,總計,-,10300,1830.000
女,五專,總計,因傷病,-,10300,159.000
女,五專,總計,因經濟困難,-,10300,109.000
女,五專,總計,因學業志趣,-,10300,702.000
女,五專,總計,因工作需求,-,10300,141.000
女,五專,總計,因懷孕,-,10300,33.000
女,五專,總計,因育嬰,-,10300,17.000
女,五專,總計,其他原因,-,10300,669.000
女,五專,公立,總計,-,10300,149.000
女,五專,公立,因傷病,-,10300,18.000
女,五專,公立,因經濟困難,-,10300,8.000
女,五專,公立,因學業志趣,-,10300,50.000
女,五專,公立,因工作需求,-,10300,9.000
女,五專,公立,因育嬰,-,10300,1.000
女,五專,公立,其他原因,-,10300,63.000
女,五專,私立,總計,-,10300,1681.000
女,五專,私立,因傷病,-,10300,141.000
女,五專,私立,因經濟困難,-,10300,101.000
女,五專,私立,因學業志趣,-,10300,652.000
女,五專,私立,因工作需求,-,10300,132.000
女,五專,私立,因懷孕,-,10300,33.000
女,五專,私立,因育嬰,-,10300,16.000
女,五專,私立,其他原因,-,10300,606.000
